symbol	score.1	score.2	score.3	score.4	score.5	score.6	score.7	score.8
TECTA	1	0	1	1	0	1537	1537	0
CACNB3	1	0	1	1	0	170	170	0
GAL3ST2	1	0	1	1	0	174	174	0
KLF5	1	0	1	1	0	182	182	0
CCDC88C	1	0	1	1	0	1851	1851	0
KIF26B	1	0	1	1	0	1881	1881	0
RFPL4A	1	0	1	1	0	270	270	203
TMEM94	1	0	1	1	0	213	213	0
ERBB4	1	0	1	1	0	224	224	0
CRYBG3	1	0	1	1	0	2262	2262	0
VPS37B	1	0	1	1	0	241	241	0
LUZP2	0	NA	NA	0	0	0	0	256
GPANK1	1	0	0.5	1	0	258	258	0
MMP19	1	0	1	1	0	300	300	0
ZNF2	0	NA	NA	0	0	0	0	312
TEX13A	1	0	1	1	0	330	330	0
NOS1	1	0	1	1	0	343	343	0
SMAP2	1	0	1	1	0	36	36	0
ACTN2	1	0	1	1	0	362	362	0
EDRF1	1	0	1	1	0	387	387	0
ABI1	1	0	1	1	0	405	405	0
DGKD	1	0	1	1	0	405	405	0
GPAM	1	0	0.5	1	0	417	417	0
SKI	1	0	1	1	0	423	423	0
PAK3	1	0	1	1	0	441	441	0
PARP6	1	0	1	1	0	453	453	0
ANKRD34C	1	0	1	1	0	464	464	0
ALAD	1	0	1	1	0	51	51	0
CNBD2	1	0	1	1	0	527	527	0
C12orf49	1	0	1	1	0	56	56	0
ZFP64	1	0	1	1	0	567	567	0
SH3BP1	1	0	0.5	1	0	331	331	0
ZNF676	1	0	1	1	0	588	588	0
KIF27	1	0	1	1	0	608	608	0
SLC34A1	1	0	1	1	0	609	609	0
RBM28	1	0	1	1	0	636	636	0
KCNT1	1	0	1	1	0	638	638	0
IL17A	1	0	1	1	0	73	73	0
NTF4	1	0	1	1	0	74	74	0
CEL	1	0	1	1	0	741	741	0
GZMB	1	0	1	1	0	84	84	0
DDR1	1	0	1	1	0	873	873	0
CEP104	1	0	1	1	0	883	883	0
XIRP1	1	0	0.5	1	0	249	249	0
GRIN2B	1	0	0.5	1	0	1014	1014	0
FGF3	1	0	1	1	0	215	215	0
SPOCK2	1	0	1	1	0	323	323	0
CRACR2A	1	0	0.5	1	0	56	56	0
NEB	1	0	0.5	1	0	3106	3106	0
ROR1	1	0	1	1	0	117	117	0
LGI1	1	0	1	1	0	136	136	0
POT1	1	0	1	1	0	137	137	0
FAM25C	1	0	1	1	0	16	16	0
DRC7	1	0	1	1	0	222	222	0
FAM47A	1	0	1	1	0	224	224	0
BMT2	1	0	1	1	0	25	25	0
SLC25A37	2	1	1	2	2	287	287	0
RGL1	1	0	1	1	0	403	403	0
PAPPA	1	0	0.5	1	0	406	406	0
THNSL2	1	0	1	1	0	413	413	0
MAGED1	1	0	1	1	0	466	466	0
ALOX5	1	0	0.5	1	0	79	79	0
C2CD2L	1	0	1	1	0	650	650	0
PCDHB9	1	0	1	1	0	652	652	0
MARK1	1	0	1	1	0	701	701	0
ARFGEF3	1	0	1	1	0	106	106	0
SUSD5	1	0	1	1	0	145	145	0
NCOA6	1	0	1	1	0	1465	1465	0
FAM160A1	1	0	1	1	0	151	151	0
ZNF131	1	1	1	2	2	157	162	0
ATP2C2	1	0	0.5	1	0	16	16	0
HERC6	0	NA	NA	0	0	0	0	168
COL18A1	1	0	1	1	0	1694	1694	0
MYCBP2	0	NA	NA	0	0	0	0	1873
MTCL1	1	0	1	1	0	1882	1882	0
CCDC81	1	0	1	1	0	22	22	0
ZKSCAN3	1	0	1	1	0	232	232	0
TRIM42	1	0	1	1	0	268	268	0
CPSF3	1	0	1	1	0	272	272	0
APCDD1L	1	0	1	1	0	287	287	0
VCAN	1	0	0.5	1	0	1723	1723	0
PCDHAC1	1	0	1	1	0	434	434	0
LVRN	1	0	1	1	0	600	600	464
GOLGA3	1	0	1	1	0	564	564	0
SLC6A7	1	0	1	1	0	582	582	0
EPS8	1	0	1	1	0	60	60	0
CCAR2	1	0	1	1	0	671	671	0
FAM189A1	1	0	0.5	1	0	77	77	0
COG3	1	0	1	1	0	78	78	0
SGK223	1	0	1	1	0	852	852	0
CLEC5A	1	0	1	1	0	90	90	0
DUOX2	1	0	1	1	0	911	911	0
SORBS2	1	0	1	1	0	958	958	0
NR2C2AP	1	0	1	1	0	99	99	0
ZNF518A	0	NA	NA	0	0	0	0	929
SNRPN	1	0	1	1	0	118	118	0
MFSD6L	1	0	1	1	0	128	128	0
RNASEH2A	1	0	1	1	0	133	133	0
RC3H2	1	0	1	1	0	220	220	0
OR6V1	1	0	1	1	0	223	223	0
PRPF39	1	0	1	1	0	24	24	0
OR51E1	1	0	1	1	0	255	255	0
CD1C	1	0	1	1	0	311	311	0
FLT3	1	0	1	1	0	345	345	0
SERPINA12	1	0	1	1	0	349	349	0
RBM39	1	0	1	1	0	390	390	0
SLC24A3	1	0	1	1	0	404	404	0
ELK4	1	0	1	1	0	41	41	0
IL13RA1	1	0	1	1	0	416	416	0
CBL	1	0	1	1	0	430	430	0
GPAT2	1	0	1	1	0	47	47	0
OR52E6	1	0	1	1	0	50	50	0
ADGB	1	0	0.5	1	0	529	529	0
STON2	1	0	0.5	1	0	655	655	0
MIPEP	1	0	1	1	0	694	694	0
DNASE1	1	0	1	1	0	70	70	0
PI4KA	1	0	0.5	1	0	726	726	0
USP26	1	0	1	1	0	830	830	0
DNHD1	1	0	0.5	1	0	853	853	0
SCN8A	1	0	0.5	1	0	872	872	0
SLC30A4	1	0	1	1	0	92	92	0
SETDB1	1	0	1	1	0	96	96	0
PCSK4	1	0	1	1	0	99	99	0
CAPN14	1	0	1	1	0	11	11	0
RABL2B	0	NA	NA	0	0	0	0	115
SCAF11	0	NA	NA	0	0	0	0	180
CNEP1R1	1	0	1	1	0	47	47	0
SLC13A1	1	0	1	1	0	471	471	0
ADAMTS18	1	0	1	1	0	474	474	0
FAT4	1	0	0.5	1	0	389	389	2542
OR52E4	0	NA	NA	0	0	0	0	64
CEP152	1	0	1	1	0	1035	1035	0
SH2D6	0	NA	NA	0	0	0	0	115
NUP160	1	0	0.5	1	0	36	36	0
TSC2	1	0	1	1	0	1662	1662	0
DNPEP	1	0	1	1	0	185	185	0
SCN11A	1	0	1	1	0	216	216	0
FKBP10	1	0	1	1	0	231	231	0
CDX4	1	0	1	1	0	232	232	0
SEC22A	1	0	1	1	0	263	263	0
SQLE	1	0	1	1	0	273	273	0
PPM1H	1	0	1	1	0	294	294	0
KCNH7	1	0	1	1	0	31	31	0
DOPEY1	1	0	1	1	0	358	358	0
SLC20A2	1	0	0.5	1	0	178	178	0
ZNF607	1	0	1	1	0	494	494	0
ITIH5	1	0	1	1	0	539	539	0
USP10	1	0	1	1	0	701	701	0
MYH15	1	0	1	1	0	772	772	0
TMEM86B	1	0	1	1	0	92	92	0
FKBPL	1	0	1	1	0	334	334	0
PDE3A	1	0	1	1	0	423	423	0
INTU	1	0	1	1	0	757	757	0
GPR68	1	0	1	1	0	101	101	0
MC3R	1	0	1	1	0	106	106	0
TRIM9	1	0	1	1	0	151	151	0
FATE1	1	0	1	1	0	16	16	0
TAF1	1	0	1	1	0	1634	1634	0
DCAF8L2	1	0	1	1	0	182	182	0
BPIFB6	1	0	1	1	0	286	286	0
DGAT2L6	1	0	1	1	0	315	315	0
ALDH8A1	1	0	1	1	0	438	438	0
RBM12	1	0	0.5	1	0	366	366	0
LRP4	0	NA	NA	0	0	0	0	1033.5
RPS6KA6	1	0	1	1	0	305	305	0
GPATCH2	1	0	1	1	0	66	66	0
PCDHGA3	1	0	1	1	0	89	89	0
ANKRD26	1	0	1	1	0	1245	1245	0
NPY4R	1	0	1	1	0	126	126	0
SLC2A5	1	0	1	1	0	14	14	0
RNF183	1	0	1	1	0	141	141	0
OSR2	1	0	1	1	0	168	168	0
NEK2	1	0	1	1	0	170	170	0
SETD1B	1	0	1	1	0	1717	1717	8
SEC16A	1	0	0.5	1	0	1321	1321	0
CPNE9	1	0	1	1	0	182	182	0
KCND2	1	0	1	1	0	182	182	0
PHF24	1	0	1	1	0	204	204	0
CCDC39	1	0	1	1	0	295	295	0
NR2E3	1	0	1	1	0	318	318	0
SAPCD2	1	0	1	1	0	328	328	0
TNR	1	0	0.5	1	0	353	353	0
PTPRG	1	0	1	1	0	361	361	0
PPEF1	1	0	1	1	0	374	374	0
ANO5	1	0	1	1	0	454	454	0
IL1RAPL2	1	0	1	1	0	66	66	0
MUC6	1	0	1	1	0	66	66	0
ABCF1	1	0	1	1	0	706	706	0
PRDM10	1	0	1	1	0	726	726	0
RGSL1	1	0	0.5	1	0	735	735	0
PLXNC1	1	0	1	1	0	820	820	0
PTPRN2	1	0	1	1	0	1002	1002	0
OGG1	1	0	1	1	0	116	116	0
PRX	1	0	0.5	1	0	854	854	41
PRELID3B	1	0	1	1	0	132	132	0
KIAA1217	1	0	1	1	0	1436	1436	0
DHRS9	1	0	1	1	0	144	144	0
PRDX2	1	0	1	1	0	152	152	0
CIDEA	1	0	1	1	0	157	157	0
HEATR1	1	0	1	1	0	1608	1608	0
RPAP3	1	0	1	1	0	168	168	0
ADAM15	1	0	1	1	0	208	208	0
PTCHD4	1	0	1	1	0	242	242	0
IRF3	1	0	1	1	0	363	363	0
CDC42BPB	1	0	1	1	0	372	372	0
C17orf78	1	0	1	1	0	39	39	0
PPP1R7	1	0	1	1	0	40	40	0
PRAMEF4	1	0	1	1	0	444	444	0
PCDH7	1	0	0.5	1	0	457	457	0
KEAP1	1	0	1	1	0	465	465	0
LRRC43	1	0	1	1	0	491	491	0
SOX13	1	0	1	1	0	529	529	0
NCK2	1	0	1	1	0	56	56	0
ATP2A3	1	0	1	1	0	744	744	0
TAF3	1	0	1	1	0	844	844	0
PIWIL3	1	0	0.5	1	0	290	290	0
MON2	1	0	1	1	0	888	888	0
WFIKKN2	1	0	1	1	0	89	89	0
TBC1D9B	1	0	1	1	0	1084	1084	0
RRM2	1	0	1	1	0	112	112	0
TNKS1BP1	1	0	1	1	0	1130	1130	0
TCEAL6	1	0	1	1	0	120	120	0
IRF2	1	0	0.5	1	0	41	41	0
TSEN34	1	0	1	1	0	148	148	0
OR5K3	1	0	1	1	0	180	180	0
CSNK1G1	1	0	1	1	0	232	232	0
ASPRV1	1	0	1	1	0	232	232	0
MAST4	1	0	0.5	1	0	345	345	0
MAN2A1	1	0	0.5	1	0	254	254	0
TMEM132C	1	0	0.5	1	0	279	279	0
SGIP1	1	0	1	1	0	29	29	0
XAB2	1	0	1	1	0	291	291	0
ADGRB2	1	0	1	1	0	309	309	0
ZNF527	1	0	1	1	0	314	314	0
ANXA8	1	0	1	1	0	326	326	0
EML3	1	0	1	1	0	331	331	0
C16orf71	1	0	1	1	0	335	335	0
CADM3	1	0	1	1	0	371	371	0
PTBP2	1	0	1	1	0	376	376	0
FPGS	1	0	1	1	0	418	418	0
PARP14	1	0	1	1	0	420	420	0
KLHDC4	1	0	1	1	0	462	462	0
KRT78	1	0	1	1	0	485	485	0
NETO1	1	0	1	1	0	509	509	0
FRMPD4	1	0	0.333333333333333	1	0	584	584	0
SEZ6L	1	0	1	1	0	595	595	0
SYT4	1	0	1	1	0	61	61	0
MYH4	1	0	1	1	0	741	741	0
ADPRM	1	0	1	1	0	77	77	0
EPG5	1	0	1	1	0	847	847	0
UNK	1	0	1	1	0	94	94	0
OLIG2	1	0	1	1	0	97	97	0
FAM208A	1	0	1	1	0	992	992	0
CHCHD4	0	NA	NA	0	0	0	0	58
AASDHPPT	1	0	1	1	0	111	111	0
VWA3B	1	0	1	1	0	1162	1162	0
TAS2R50	1	0	1	1	0	173	173	0
CHKB	1	0	1	1	0	175	175	0
HOXC4	1	0	1	1	0	191	191	0
PASK	1	0	1	1	0	259	259	0
AKAP13	1	0	1	1	0	2745	2745	0
HNF4A	1	0	1	1	0	386	386	0
HRG	1	0	0.5	1	0	90	90	0
FREM1	1	0	1	1	0	484	484	0
OR5H2	1	0	1	1	0	61	61	0
SLC26A9	1	0	1	1	0	663	663	0
C6orf222	1	0	1	1	0	69	69	0
MYH2	1	0	1	1	0	1515	1515	0
KIAA1210	1	0	1	1	0	1707	1707	0
HSF1	1	0	1	1	0	190	190	0
ADAM2	1	0	1	1	0	321	321	0
KCNQ3	1	0	1	1	0	613	613	0
OR2M2	1	0	1	1	0	74	74	0
FNIP1	0	NA	NA	0	0	0	0	925
PHRF1	1	0	1	1	0	1003	1003	0
PAN2	1	0	1	1	0	1128	1128	0
STARD13	1	0	1	1	0	129	129	0
ABCD4	1	0	1	1	0	163	163	0
TMEM97	0	NA	NA	0	0	0	0	176
SPEF2	1	0	0.5	1	0	195	195	0
PAQR8	1	0	1	1	0	198	198	0
LZTFL1	1	0	1	1	0	24	24	0
OR51D1	1	0	1	1	0	249	249	0
TRPC3	1	0	1	1	0	255	255	0
FLNA	1	0	1	1	0	2563	2563	0
COL4A6	1	0	0.5	1	0	143	143	0
URI1	1	0	1	1	0	270	270	0
TEF	1	0	1	1	0	290	290	0
SEC14L4	1	0	1	1	0	323	323	0
UTP11	1	0	1	1	0	34	34	0
RALGPS2	1	0	1	1	0	35	35	0
TBK1	1	0	1	1	0	372	372	0
MEPE	1	0	1	1	0	384	384	0
MYO5A	1	0	1	1	0	389	389	0
PCDHGA2	1	0	1	1	0	396	396	0
ZNF383	1	0	1	1	0	401	401	0
GLB1L2	2	1	1	2	2	408	408	0
ZNF592	1	0	0.5	1	0	336	336	0
LRRC71	1	0	1	1	0	506	506	0
PTPN13	1	0	1	1	0	534	534	0
TMCC1	1	0	1	1	0	561	561	0
ASCC3	1	0	0.5	1	0	442	442	0
SMIM10	1	0	1	1	0	62	62	0
PALLD	1	1	1	2	2	652	653	0
HIST1H2AG	1	0	1	1	0	75	75	0
ZNF503	1	0	1	1	0	78	78	0
ADGRG6	1	0	1	1	0	783	783	0
PITX2	1	0	1	1	0	82	82	0
CNTNAP4	1	0	1	1	0	822	822	0
THAP5	0	NA	NA	0	0	0	0	99
MIA3	0	NA	NA	0	0	0	0	993
ACVR2B	0	NA	NA	0	0	0	0	0
UBA5	0	NA	NA	0	0	0	0	0
BEX4	0	NA	NA	0	0	0	0	0
PKD1L3	0	NA	NA	0	0	0	0	0
SOX10	0	NA	NA	0	0	0	0	0
SARS	0	NA	NA	0	0	0	0	0
MORN1	0	NA	NA	0	0	0	0	0
GABBR2	0	NA	NA	0	0	0	0	0
INTS9	0	NA	NA	0	0	0	0	0
EXOC1	0	NA	NA	0	0	0	0	0
COLEC12	0	NA	NA	0	0	0	0	0
PCDHB13	0	NA	NA	0	0	0	0	0
PBX3	0	NA	NA	0	0	0	0	0
GRHL1	0	NA	NA	0	0	0	0	0
ARL11	0	NA	NA	0	0	0	0	0
IGSF22	0	NA	NA	0	0	0	0	0
OSBPL11	0	NA	NA	0	0	0	0	0
MAP1S	0	NA	NA	0	0	0	0	0
MICA	0	NA	NA	0	0	0	0	0
STOX1	1	0	1	1	0	293	293	0
C18orf25	1	0	1	1	0	176	176	0
TENM3	1	0	0.333333333333333	1	0	693	693	0
SLFN12	1	0	1	1	0	350	350	0
IKZF2	1	0	1	1	0	401	401	0
POC1B-GALNT4	1	0	1	1	0	572	572	0
SORCS1	1	0	1	1	0	613	613	0
RASEF	1	0	1	1	0	690	690	0
MYEF2	1	0	1	1	0	74	74	0
LRIG3	1	0	1	1	0	984	984	0
LY75	1	0	1	1	0	1329	1329	0
RAX	0	NA	NA	0	0	0	0	144
PTGDS	1	0	1	1	0	164	164	0
PHACTR2	0	NA	NA	0	0	0	0	229
GNL2	1	0	1	1	0	262	262	0
SNX18	1	0	1	1	0	544	544	0
TLL1	1	0	1	1	0	623	623	0
KRTAP13-1	1	0	1	1	0	85	85	0
SLC12A8	1	0	1	1	0	214	214	0
CLDN5	1	0	1	1	0	118	118	0
GAS2L3	1	0	0.5	1	0	126	126	0
NUFIP2	1	0	1	1	0	141	141	0
NDRG2	1	0	1	1	0	147	147	0
OR2AT4	1	0	1	1	0	172	172	0
RBM45	1	0	1	1	0	175	175	0
PADI2	0	NA	NA	0	0	0	0	196
RAD9B	1	0	1	1	0	345	345	0
AGBL2	1	0	1	1	0	411	411	0
TIAM1	1	0	0.5	1	0	218	218	0
EPHA10	1	0	0.5	1	0	5	5	0
ENPP2	1	0	0.5	1	0	522	522	0
ZBTB21	1	0	1	1	0	559	559	0
ARMC5	0	NA	NA	0	0	0	0	641
MICALCL	1	0	1	1	0	69	69	0
TMEM60	0	NA	NA	0	0	0	0	78
EXOC3	1	0	1	1	0	8	8	0
SLC35C2	0	NA	NA	0	0	0	0	334
ISL1	1	0	1	1	0	39	39	163
SEC24B	1	0	1	1	0	1006	1006	0
EIF1	1	0	1	1	0	108	108	0
SLC24A2	1	0	1	1	0	137	137	0
ASB8	0	NA	NA	0	0	0	0	138
MGST1	0	NA	NA	0	0	0	0	142
TMEM225	1	0	1	1	0	172	172	0
KLK11	1	0	1	1	0	175	175	0
NRIP2	1	0	1	1	0	199	199	0
CTDSP2	1	0	1	1	0	246	246	0
JKAMP	1	0	1	1	0	294	294	0
BCAT1	1	0	0.5	1	0	198	198	0
FANCF	1	0	1	1	0	314	314	0
SERPINB12	1	0	1	1	0	35	35	0
IQCF6	1	0	1	1	0	36	36	0
ZNF714	1	0	1	1	0	424	424	0
PPP1R18	1	0	1	1	0	515	515	0
SMOX	1	0	1	1	0	550	550	0
GPNMB	1	0	1	1	0	562	562	0
CLSTN2	1	0	1	1	0	658	658	0
FAM120A	1	0	1	1	0	824	824	0
CPN1	1	0	1	1	0	9	9	0
PRR19	0	NA	NA	0	0	0	0	0
FCN2	0	NA	NA	0	0	0	0	0
TMC3	0	NA	NA	0	0	0	0	0
MMRN1	0	NA	NA	0	0	0	0	0
DCC	0	NA	NA	0	0	0	0	0
BOLA1	0	NA	NA	0	0	0	0	0
LPA	0	NA	NA	0	0	0	0	0
GAL3ST3	0	NA	NA	0	0	0	0	0
UHRF1BP1	0	NA	NA	0	0	0	0	0
HOXD4	0	NA	NA	0	0	0	0	0
C11orf87	0	NA	NA	0	0	0	0	0
ESPL1	0	NA	NA	0	0	0	0	0
MTMR2	0	NA	NA	0	0	0	0	0
OR2A14	1	0	1	1	0	45	45	0
BRINP2	0	NA	NA	0	0	0	0	0
POU2F2	0	NA	NA	0	0	0	0	0
CLPP	0	NA	NA	0	0	0	0	0
ZGRF1	0	NA	NA	0	0	0	0	0
ABCA1	0	NA	NA	0	0	0	0	0
THSD7A	1	0	1	1	0	1021	1021	0
KCNA1	0	NA	NA	0	0	0	0	0
COL27A1	0	NA	NA	0	0	0	0	0
ZNF174	0	NA	NA	0	0	0	0	0
DPRX	0	NA	NA	0	0	0	0	0
THOP1	0	NA	NA	0	0	0	0	0
GRM6	1	0	1	1	0	468	468	0
LIN28B	0	NA	NA	0	0	0	0	0
ARPC1B	0	NA	NA	0	0	0	0	0
CCDC22	0	NA	NA	0	0	0	0	0
AKR1D1	0	NA	NA	0	0	0	0	0
ZNF385A	0	NA	NA	0	0	0	0	0
MCPH1	0	NA	NA	0	0	0	0	0
PSIP1	0	NA	NA	0	0	0	0	0
ICAM1	0	NA	NA	0	0	0	0	0
MOSPD3	0	NA	NA	0	0	0	0	0
METTL18	0	NA	NA	0	0	0	0	0
GABRA4	0	NA	NA	0	0	0	0	0
LOXL3	0	NA	NA	0	0	0	0	0
TPTE2	0	NA	NA	0	0	0	0	0
GIPC3	0	NA	NA	0	0	0	0	0
PIGV	0	NA	NA	0	0	0	0	0
AIPL1	0	NA	NA	0	0	0	0	0
ZFP36	0	NA	NA	0	0	0	0	0
SHISA6	0	NA	NA	0	0	0	0	0
ABR	0	NA	NA	0	0	0	0	0
DHH	0	NA	NA	0	0	0	0	0
SACS	0	NA	NA	0	0	0	0	0
GDF9	0	NA	NA	0	0	0	0	0
SCRIB	0	NA	NA	0	0	0	0	0
FAM83E	0	NA	NA	0	0	0	0	0
PPWD1	0	NA	NA	0	0	0	0	0
FHOD1	0	NA	NA	0	0	0	0	0
MEGF8	1	0	1	1	0	933	933	0
CENPH	0	NA	NA	0	0	0	0	0
PHC2	0	NA	NA	0	0	0	0	0
IPO5	0	NA	NA	0	0	0	0	0
PCDHB4	0	NA	NA	0	0	0	0	0
MANBAL	0	NA	NA	0	0	0	0	0
TMEM119	0	NA	NA	0	0	0	0	0
APPBP2	0	NA	NA	0	0	0	0	0
OR10H2	0	NA	NA	0	0	0	0	0
ZFR2	0	NA	NA	0	0	0	0	0
SBF1	0	NA	NA	0	0	0	0	0
TMPRSS6	0	NA	NA	0	0	0	0	0
KRT7	0	NA	NA	0	0	0	0	0
SCN2A	0	NA	NA	0	0	0	0	0
OR2J3	0	NA	NA	0	0	0	0	0
SHANK1	0	NA	NA	0	0	0	0	0
ITGA3	1	0	1	1	0	1040	1040	0
ZNF529	1	0	1	1	0	385	385	0
GPR137	1	0	1	1	0	33	33	391
AKAP8L	1	0	1	1	0	464	464	0
LSM3	1	0	1	1	0	7	7	0
EPHA8	1	0	1	1	0	209	209	0
HOXA9	1	0	1	1	0	235	235	0
NR5A2	1	0	1	1	0	28	28	0
QARS	1	0	1	1	0	558	558	0
COQ8B	1	0	1	1	0	63	63	0
FLT4	1	0	0.333333333333333	1	0	632	632	0
ARL13A	1	0	1	1	0	32	32	0
CEACAM6	1	0	1	1	0	326	326	0
FAM196B	1	0	1	1	0	327	327	0
TRPV4	1	0	1	1	0	726	726	0
USF3	1	0	1	1	0	889	889	0
TET1	1	0	1	1	0	1289	1289	0
RPA2	1	0	1	1	0	21	21	0
LONP1	1	0	1	1	0	339	339	0
IPO11	1	0	1	1	0	358	358	0
TLR6	0	NA	NA	0	0	0	0	54
UNC5CL	1	0	1	1	0	57	57	0
CARD6	0	NA	NA	0	0	0	0	110
APLNR	0	NA	NA	0	0	0	0	13
EXPH5	0	NA	NA	0	0	0	0	960
OR10S1	1	0	1	1	0	109	109	0
APBA1	1	0	1	1	0	11	11	0
NUDT4	1	0	1	1	0	123	123	0
DENND2C	1	0	1	1	0	125	125	0
DSC3	1	0	1	1	0	189	189	0
ACVRL1	1	0	1	1	0	224	224	0
SH2B1	1	0	1	1	0	229	229	0
UTRN	1	0	1	1	0	2403	2403	0
SEPT6	1	0	1	1	0	243	243	0
INSM2	1	0	1	1	0	295	295	0
ADGRB3	1	0	1	1	0	405	405	0
CADPS	1	0	1	1	0	429	429	0
SPOP	1	0	1	1	0	47	47	0
STAU2	1	0	1	1	0	501	501	0
FAM47C	1	0	0.5	1	0	31	31	0
STMN2	1	0	1	1	0	55	55	0
CD83	1	0	1	1	0	58	58	0
KRBA1	1	0	1	1	0	616	616	0
NLN	1	0	0.5	1	0	62	62	0
KPNA5	1	0	0.5	1	0	64	64	0
OLAH	1	0	1	1	0	64	64	0
SLC12A3	1	0	1	1	0	68	68	0
DOCK2	1	0	0.333333333333333	1	0	72	72	0
CNPY2	1	0	1	1	0	75	75	0
ZSWIM6	1	0	1	1	0	762	762	0
TEX2	1	0	1	1	0	816	816	0
IFT43	1	0	1	1	0	9	9	0
EPB41L5	0	NA	NA	0	0	0	0	187
CRB1	1	0	1	1	0	1150	1150	0
LAMB4	1	0	1	1	0	1510	1510	0
CARMIL3	1	0	0.5	1	0	198	198	0
HS6ST2	1	0	1	1	0	268	268	0
REG3A	1	0	1	1	0	50	50	0
HDAC6	1	0	1	1	0	651	651	0
TTC31	1	0	1	1	0	30	30	0
GCM1	1	0	1	1	0	42	42	0
CNTN5	1	0	0.5	1	0	474	474	0
HACE1	1	0	1	1	0	689	689	0
UNC79	1	0	1	1	0	244	244	0
PTGDR2	1	0	1	1	0	312	312	0
SEC24A	1	0	1	1	0	533	533	0
ABCB1	1	0	1	1	0	545	545	0
NAT16	1	0	1	1	0	67	67	0
REC114	1	0	1	1	0	83	83	0
REV3L	0	NA	NA	0	0	0	0	1885
KRTAP24-1	1	0	1	1	0	190	190	0
PROSC	1	0	1	1	0	194	194	0
VCX3A	1	0	0.5	1	0	26	26	0
PRB2	1	0	1	1	0	268	268	0
OR13C3	1	0	0.5	1	0	53	53	0
NTRK3	1	0	1	1	0	401	401	0
OR2G3	1	0	1	1	0	88	88	0
UTP20	0	NA	NA	0	0	0	0	0
SNAPC4	0	NA	NA	0	0	0	0	0
NCAPD2	0	NA	NA	0	0	0	0	0
LRRC14	0	NA	NA	0	0	0	0	0
FAM219B	0	NA	NA	0	0	0	0	0
STIM2	1	0	1	1	0	162	162	0
HAPLN2	0	NA	NA	0	0	0	0	0
CYP2C8	0	NA	NA	0	0	0	0	0
ZNF212	0	NA	NA	0	0	0	0	0
RC3H1	0	NA	NA	0	0	0	0	0
TMEM44	0	NA	NA	0	0	0	0	0
ZMAT1	1	0	1	1	0	277	277	0
MAN2A2	0	NA	NA	0	0	0	0	0
WFDC10B	0	NA	NA	0	0	0	0	0
CCDC8	0	NA	NA	0	0	0	0	0
ADGRL1	0	NA	NA	0	0	0	0	0
DVL1	0	NA	NA	0	0	0	0	0
ADGRL2	0	NA	NA	0	0	0	0	0
FBXO42	0	NA	NA	0	0	0	0	272
ADAM9	0	NA	NA	0	0	0	0	0
CGN	0	NA	NA	0	0	0	0	0
ZNF628	1	0	1	1	0	154	154	0
KIAA1958	0	NA	NA	0	0	0	0	0
MINK1	1	0	1	1	0	1003	1003	0
TREML2	1	0	1	1	0	102	102	0
CTNND2	1	0	0.5	1	0	910	910	0
FABP2	1	0	1	1	0	107	107	0
C6orf58	1	0	1	1	0	108	108	0
ART5	1	0	1	1	0	115	115	0
BPIFB4	1	0	1	1	0	119	119	0
LAT2	1	0	1	1	0	123	123	0
SCRN2	1	0	1	1	0	124	124	0
ARMC8	1	0	1	1	0	127	127	0
ALX1	1	0	1	1	0	133	133	0
CLK2	1	0	1	1	0	138	138	0
PID1	1	0	1	1	0	139	139	0
CEP290	1	0	1	1	0	1465	1465	0
C8orf22	1	0	1	1	0	18	18	0
STK4	1	0	1	1	0	181	181	0
MDC1	1	0	1	1	0	1943	1943	0
CPA1	1	0	1	1	0	2	2	0
GFRA1	1	0	0.5	1	0	171	171	0
NTF3	1	0	1	1	0	238	238	0
IL1RN	1	0	1	1	0	26	26	0
PACSIN2	1	0	1	1	0	26	26	0
KIAA0753	1	0	1	1	0	267	267	0
MARCH4	1	0	1	1	0	304	304	0
TJP3	1	0	1	1	0	318	318	0
KARS	1	0	1	1	0	323	323	0
TRIM60	1	0	1	1	0	324	324	0
SFI1	1	0	1	1	0	332	332	0
DDX39A	1	0	1	1	0	337	337	0
WNT4	1	0	1	1	0	339	339	0
NUFIP1	1	0	1	1	0	34	34	0
KIF23	1	0	1	1	0	346	346	0
C16orf59	1	0	1	1	0	373	373	0
KCND3	1	0	1	1	0	408	408	0
MPV17	1	0	1	1	0	41	41	0
XRRA1	1	0	1	1	0	413	413	0
KIAA1109	1	0	0.5	1	0	2899	2899	0
XPNPEP1	1	0	1	1	0	472	472	0
IFRD2	1	0	1	1	0	499	499	0
DECR2	1	0	1	1	0	50	50	0
ACAP1	1	0	1	1	0	529	529	0
CNGA2	1	0	1	1	0	575	575	0
TGM2	1	0	1	1	0	592	592	0
MAATS1	1	0	1	1	0	607	607	0
DENND4B	1	0	1	1	0	612	612	0
MYH8	1	0	1	1	0	674	674	0
FZD8	1	0	1	1	0	676	676	0
CCNF	1	0	1	1	0	691	691	0
KCNS1	1	0	1	1	0	7	7	0
SALL2	1	0	1	1	0	711	711	0
AFAP1L2	1	0	1	1	0	724	724	0
PRKD1	1	0	1	1	0	740	740	0
DACT1	1	0	0.333333333333333	1	0	593	593	0
FAM179A	1	0	1	1	0	916	916	0
ORMDL1	1	0	1	1	0	99	99	0
CHD8	0	NA	NA	0	0	0	0	1769
TACR3	0	NA	NA	0	0	0	0	32
WDR7	1	0	1	1	0	109	109	0
