symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length
GPT	0	1	0	0	0	NA	NA	NA	ENST00000394955	4464
GRAMD1C	1	0	0	0	0	NA	NA	NA	ENST00000358160	5958
GREB1L	1	0	1	0	0	NA	NA	NA	ENST00000424526	17307
GRHL1	1	0	0	0	0	NA	NA	NA	ENST00000324907	5562
GRID1	1	0	0	0	0	NA	NA	NA	ENST00000327946	9081
GRID2	1	0	0	0	0	NA	NA	NA	ENST00000282020	9063
GRID2IP	0	2	0	0	0	NA	NA	NA	ENST00000457091	10899
GRIK1	0	2	0	0	0	NA	NA	NA	ENST00000399907	8262
GRIK5	1	0	0	0	0	NA	NA	NA	ENST00000262895	8820
GRIN1	0	1	0	0	0	NA	NA	NA	ENST00000371561	8442
GRIN2B	0	2	0	0	0	NA	NA	NA	ENST00000609686	13356
GRIN2D	0	1	0	0	0	NA	NA	NA	ENST00000263269	12024
GRIN3A	0	1	0	0	0	NA	NA	NA	ENST00000361820	10035
GRIP1	0	1	0	0	0	NA	NA	NA	ENST00000359742	10152
GRK2	1	0	0	0	0	NA	NA	NA	ENST00000308595	6201
GRK4	0	1	0	0	0	NA	NA	NA	ENST00000398052	5202
GRM1	0	1	0	0	0	NA	NA	NA	ENST00000282753	10746
GRM3	0	1	0	0	0	NA	NA	NA	ENST00000361669	7911
GRM5	0	1	0	0	0	NA	NA	NA	ENST00000305447	10908
GRM6	1	1	0	0	0	NA	NA	NA	ENST00000231188	7893
GSC	1	0	0	0	0	NA	NA	NA	ENST00000238558	2313
GSTCD	0	0	1	0	0	NA	NA	NA	ENST00000360505	5697
GSX1	1	0	0	0	0	NA	NA	NA	ENST00000302945	2376
GTF2IRD1	0	1	0	0	0	NA	NA	NA	ENST00000265755	8631
GTF3C1	2	0	0	1	0	-4.99999973859515	0.151279931501102	NA	ENST00000356183	18981
GTF3C2	0	0	1	0	0	NA	NA	NA	ENST00000264720	8199
GTPBP10	0	0	0	1	0	NA	NA	NA	ENST00000222511	3483
GTSF1	1	1	0	0	0	NA	NA	NA	ENST00000305879	1503
GUCA1B	1	0	0	0	0	NA	NA	NA	ENST00000230361	1800
GUCY1A3	0	1	0	0	0	NA	NA	NA	ENST00000296518	6210
GUCY2F	0	1	0	0	0	NA	NA	NA	ENST00000218006	9972
GZMB	0	1	0	0	0	NA	NA	NA	ENST00000216341	2223
H3F3A	0	1	0	0	0	NA	NA	NA	ENST00000366815	1224
HACD2	1	0	0	0	0	NA	NA	NA	ENST00000383657	2286
HACE1	0	1	0	0	0	NA	NA	NA	ENST00000262903	8181
HADHA	0	0	0	0	1	NA	NA	NA	ENST00000380649	6867
HADHB	0	1	0	0	0	NA	NA	NA	ENST00000317799	4266
HAGH	0	1	0	0	0	NA	NA	NA	ENST00000397356	2772
HAPLN2	1	0	0	0	0	NA	NA	NA	ENST00000255039	3060
HARS2	1	0	0	0	0	NA	NA	NA	ENST00000230771	4554
HAUS5	0	1	0	0	0	NA	NA	NA	ENST00000203166	5697
HAUS7	1	0	0	0	0	NA	NA	NA	ENST00000370211	3312
HAVCR1	0	2	0	0	0	NA	NA	NA	ENST00000339252	3276
HCAR1	0	1	0	0	0	NA	NA	NA	ENST00000432564	3114
HCFC1	0	1	0	0	0	NA	NA	NA	ENST00000310441	18315
HCFC2	0	0	0	0	1	NA	NA	NA	ENST00000229330	7128
HCN1	0	1	0	0	0	NA	NA	NA	ENST00000303230	8010
HDAC1	1	1	0	0	0	NA	NA	NA	ENST00000373548	4338
HDAC6	0	1	0	0	0	NA	NA	NA	ENST00000334136	10935
HDAC7	1	0	0	0	0	NA	NA	NA	ENST00000427332	8568
HDAC9	1	0	0	0	0	NA	NA	NA	ENST00000432645	9099
HDHD3	0	1	0	0	0	NA	NA	NA	ENST00000238379	2259
HEATR1	0	1	0	0	0	NA	NA	NA	ENST00000366582	19296
HEATR6	1	0	0	0	0	NA	NA	NA	ENST00000184956	10629
HEATR9	0	1	0	0	0	NA	NA	NA	ENST00000604834	5130
HEBP2	0	1	0	0	0	NA	NA	NA	ENST00000607197	1845
HECTD1	0	2	0	0	0	NA	NA	NA	ENST00000399332	23490
HECTD4	2	0	0	1	0	-4.99999938790425	-0.0177740083260148	NA	ENST00000550722	38556
HECW1	0	1	0	0	1	NA	NA	NA	ENST00000395891	14454
HECW2	0	1	0	0	0	NA	NA	NA	ENST00000260983	14148
HEPH	0	0	1	0	0	NA	NA	NA	ENST00000343002	10422
HERC2	1	0	0	0	0	NA	NA	NA	ENST00000261609	43506
HERC3	0	1	0	0	0	NA	NA	NA	ENST00000264345	9450
HERC6	0	0	0	1	0	NA	NA	NA	ENST00000264346	9198
HEXIM2	0	1	0	0	0	NA	NA	NA	ENST00000307275	2574
HEY1	1	0	0	0	0	NA	NA	NA	ENST00000354724	2736
HFM1	0	1	0	0	0	NA	NA	NA	ENST00000370425	12915
HHATL	1	0	0	0	0	NA	NA	NA	ENST00000310417	4536
HHIPL2	1	1	0	0	0	NA	NA	NA	ENST00000343410	6516
HHLA1	1	0	0	0	0	NA	NA	NA	ENST00000414222	4779
HIC2	1	0	0	0	0	NA	NA	NA	ENST00000407464	5535
HIPK1	1	0	0	0	0	NA	NA	NA	ENST00000369558	10890
HIPK3	0	1	0	0	0	NA	NA	NA	ENST00000303296	10935
HIST1H1A	0	1	0	0	0	NA	NA	NA	ENST00000244573	1935
HIST1H1E	0	2	0	0	0	NA	NA	NA	ENST00000304218	1971
HIST1H2AC	0	1	0	0	0	NA	NA	NA	ENST00000314088	1170
HIST1H2AG	0	1	0	0	0	NA	NA	NA	ENST00000359193	1170
HIST1H2BK	1	0	0	0	0	NA	NA	NA	ENST00000356950	1134
HIST1H2BN	0	1	0	0	0	NA	NA	NA	ENST00000396980	1134
HIST1H3A	1	0	0	0	0	NA	NA	NA	ENST00000613854	1224
HIST1H3B	0	1	0	0	0	NA	NA	NA	ENST00000621411	1224
HIST1H3E	0	1	0	0	0	NA	NA	NA	ENST00000614911	1224
HIST1H3F	0	1	0	0	0	NA	NA	NA	ENST00000618052	1224
HIST1H3H	0	1	0	0	0	NA	NA	NA	ENST00000369163	1224
HIST1H4B	0	2	0	0	0	NA	NA	NA	ENST00000377745	927
HIST1H4E	0	1	0	0	0	NA	NA	NA	ENST00000615164	927
HIVEP1	0	1	0	0	0	NA	NA	NA	ENST00000379388	24462
HIVEP2	0	1	0	0	0	NA	NA	NA	ENST00000012134	22014
HK2	0	2	0	0	0	NA	NA	NA	ENST00000290573	8253
HK3	1	1	0	0	0	NA	NA	NA	ENST00000292432	8307
HKDC1	0	2	0	0	0	NA	NA	NA	ENST00000354624	8253
HLA-DQA1	1	0	0	0	0	NA	NA	NA	ENST00000343139	2295
HLA-F	0	1	0	0	0	NA	NA	NA	ENST00000334668	3114
HLA-G	0	1	0	0	0	NA	NA	NA	ENST00000360323	3042
HLTF	0	2	0	0	0	NA	NA	NA	ENST00000310053	9081
HMBS	1	0	0	0	0	NA	NA	NA	ENST00000278715	3249
HMCN1	0	6	0	0	0	4.99999625926742	-4.99813915661406	NA	ENST00000271588	50715
HMGCR	0	0	0	0	1	NA	NA	NA	ENST00000287936	7992
HMGCS2	0	1	0	0	0	NA	NA	NA	ENST00000369406	4572
HMMR	0	1	0	0	0	NA	NA	NA	ENST00000358715	6516
HNF4A	0	1	0	0	0	NA	NA	NA	ENST00000316099	4266
HNRNPA1	0	1	0	0	0	NA	NA	NA	ENST00000340913	3348
HNRNPF	0	2	0	0	0	NA	NA	NA	ENST00000337970	3735
HNRNPH2	0	1	0	0	0	NA	NA	NA	ENST00000316594	4041
HNRNPLL	0	1	0	0	0	NA	NA	NA	ENST00000449105	4878
HOMER1	0	1	0	0	0	NA	NA	NA	ENST00000334082	3186
HOMER2	0	1	0	0	0	NA	NA	NA	ENST00000304231	3186
HOOK1	0	1	0	0	0	NA	NA	NA	ENST00000371208	6552
HOXA9	0	1	0	0	0	NA	NA	NA	ENST00000343483	2448
HOXB13	0	0	0	1	0	NA	NA	NA	ENST00000290295	2556
HOXC4	0	1	0	0	0	NA	NA	NA	ENST00000303406	2376
HOXD4	1	0	0	0	0	NA	NA	NA	ENST00000306324	2295
HPCAL4	0	1	0	0	0	NA	NA	NA	ENST00000372844	1719
HPN	1	0	0	0	0	NA	NA	NA	ENST00000262626	3753
HPS5	1	0	0	0	0	NA	NA	NA	ENST00000349215	10161
HRG	0	2	0	0	0	NA	NA	NA	ENST00000232003	4725
HRNR	0	1	0	0	0	NA	NA	NA	ENST00000368801	25650
HS3ST2	0	1	0	0	0	NA	NA	NA	ENST00000261374	3303
HS6ST2	0	1	0	0	0	NA	NA	NA	ENST00000370836	5445
HSD11B1	0	1	0	0	0	NA	NA	NA	ENST00000367027	2628
HSD17B4	0	1	0	0	0	NA	NA	NA	ENST00000256216	6624
HSD3B1	1	0	0	0	0	NA	NA	NA	ENST00000369413	3357
HSF1	0	1	0	0	0	NA	NA	NA	ENST00000528838	4761
HSP90AB1	0	1	0	0	0	NA	NA	NA	ENST00000353801	6516
HSPA12A	0	1	0	0	0	NA	NA	NA	ENST00000369209	6075
HSPA13	0	1	0	0	0	NA	NA	NA	ENST00000285667	4239
HSPA14	0	0	0	1	0	NA	NA	NA	ENST00000378372	4581
HSPA2	0	1	0	0	0	NA	NA	NA	ENST00000247207	5751
HSPG2	0	4	0	0	0	4.99999989688354	-4.99578810611598	NA	ENST00000374695	39519
HTR3D	0	1	0	0	0	NA	NA	NA	ENST00000382489	4086
HTR5A	0	0	0	1	0	NA	NA	NA	ENST00000287907	3213
HUNK	0	1	0	0	0	NA	NA	NA	ENST00000270112	6426
HUWE1	0	2	0	0	0	NA	NA	NA	ENST00000262854	39366
HYAL4	0	1	0	0	0	NA	NA	NA	ENST00000223026	4329
HYDIN	2	1	0	0	0	-2.04727345457563	-4.99999837974498	NA	ENST00000393567	46089
IAPP	0	1	0	0	0	NA	NA	NA	ENST00000240652	801
IARS	0	1	0	0	0	NA	NA	NA	ENST00000375643	11358
IBTK	0	1	0	0	0	NA	NA	NA	ENST00000306270	12177
ICAM1	1	0	0	0	0	NA	NA	NA	ENST00000264832	4788
ICE2	0	1	0	0	0	NA	NA	NA	ENST00000261520	8838
ICK	0	1	0	0	0	NA	NA	NA	ENST00000350082	5688
IDI1	0	1	0	0	0	NA	NA	NA	ENST00000381344	2556
IFI16	0	1	0	0	0	NA	NA	NA	ENST00000295809	7065
IFIT1B	0	1	0	0	0	NA	NA	NA	ENST00000371809	4266
IFNA1	0	1	0	0	0	NA	NA	NA	ENST00000276927	1701
IFNA8	0	1	0	0	0	NA	NA	NA	ENST00000380205	1701
IFRD2	0	1	0	0	0	NA	NA	NA	ENST00000417626	4554
IFT140	0	0	1	0	0	NA	NA	NA	ENST00000426508	13158
IFT43	0	1	0	0	0	NA	NA	NA	ENST00000314067	1872
IGDCC3	1	0	0	0	0	NA	NA	NA	ENST00000327987	7326
IGDCC4	2	0	0	0	0	NA	NA	NA	ENST00000352385	11250
IGF2BP1	0	1	0	0	0	NA	NA	NA	ENST00000290341	5193
IGF2R	0	1	0	0	0	NA	NA	NA	ENST00000356956	22419
IGSF10	0	1	0	0	0	NA	NA	NA	ENST00000282466	23607
IGSF21	1	1	0	1	0	0.0431073973521276	1.05414300115062	NA	ENST00000251296	4203
IGSF22	1	0	0	0	0	NA	NA	NA	ENST00000319338	8127
IGSF3	0	1	0	0	0	NA	NA	NA	ENST00000369486	10746
IGSF9B	0	0	1	0	0	NA	NA	NA	ENST00000321016	12141
IKBKAP	0	1	1	0	0	NA	NA	NA	ENST00000374647	11988
IKZF1	0	1	0	0	0	NA	NA	NA	ENST00000331340	4671
IKZF2	0	1	0	0	0	NA	NA	NA	ENST00000434687	4734
IL12B	1	0	0	0	0	NA	NA	NA	ENST00000231228	2952
IL13RA1	0	1	0	0	0	NA	NA	NA	ENST00000371666	3843
IL17A	0	1	0	0	0	NA	NA	NA	ENST00000340057	1395
IL18R1	0	2	0	0	0	NA	NA	NA	ENST00000233957	4869
IL1RAP	1	0	0	0	0	NA	NA	NA	ENST00000072516	5130
IL1RAPL2	0	1	0	0	0	NA	NA	NA	ENST00000372582	6174
IL1RN	0	1	0	0	0	NA	NA	NA	ENST00000409930	1593
IL20RB	0	2	0	0	0	NA	NA	NA	ENST00000329582	2799
IL31	0	1	0	0	0	NA	NA	NA	ENST00000377035	1476
ILDR1	0	1	0	0	0	NA	NA	NA	ENST00000344209	4914
ILKAP	0	1	0	0	0	NA	NA	NA	ENST00000254654	3528
IMP4	0	1	0	0	0	NA	NA	NA	ENST00000259239	2619
IMPG1	0	1	0	0	0	NA	NA	NA	ENST00000369950	7173
INO80	0	0	1	0	0	NA	NA	NA	ENST00000361937	14004
INPP4B	1	0	0	0	0	NA	NA	NA	ENST00000262992	8316
INPP5B	0	1	0	0	0	NA	NA	NA	ENST00000373023	8937
INPP5E	1	0	0	0	0	NA	NA	NA	ENST00000371712	5796
INSC	1	0	0	0	0	NA	NA	NA	ENST00000379554	5211
INSM2	0	1	0	0	0	NA	NA	NA	ENST00000307169	5094
INTS9	1	0	0	0	0	NA	NA	NA	ENST00000521022	5922
INTU	1	1	0	0	0	NA	NA	NA	ENST00000335251	8478
INVS	0	1	0	0	0	NA	NA	NA	ENST00000262457	9585
IP6K2	0	1	0	0	0	NA	NA	NA	ENST00000328631	3834
IPCEF1	1	0	0	0	0	NA	NA	NA	ENST00000265198	3933
IPO11	0	1	0	0	0	NA	NA	NA	ENST00000325324	8775
IPO5	1	0	0	0	0	NA	NA	NA	ENST00000357602	9873
IPO8	0	1	0	0	0	NA	NA	NA	ENST00000256079	9333
IPP	0	1	0	0	0	NA	NA	NA	ENST00000396478	5256
IQCF6	0	1	0	0	0	NA	NA	NA	ENST00000398780	963
IQGAP1	0	0	0	0	1	NA	NA	NA	ENST00000268182	14913
IQGAP3	0	1	0	0	0	NA	NA	NA	ENST00000361170	14679
IQSEC1	0	1	0	0	0	NA	NA	NA	ENST00000273221	8667
IQSEC2	0	1	0	0	0	NA	NA	NA	ENST00000396435	13392
IQUB	0	0	1	0	0	NA	NA	NA	ENST00000324698	7119
IRF2	0	2	0	0	0	NA	NA	NA	ENST00000393593	3141
IRF3	0	1	0	0	0	NA	NA	NA	ENST00000309877	3843
IRGC	0	1	0	0	0	NA	NA	NA	ENST00000244314	4167
IRS4	2	0	0	0	0	NA	NA	NA	ENST00000372129	11313
IRX4	0	1	1	0	0	NA	NA	NA	ENST00000231357	4671
ISL1	0	1	0	1	0	NA	NA	NA	ENST00000230658	3141
ISLR	0	1	0	0	0	NA	NA	NA	ENST00000249842	3852
ISM1	1	0	0	0	0	NA	NA	NA	ENST00000262487	4176
ISM2	0	1	0	0	0	NA	NA	NA	ENST00000342219	5139
ISX	1	0	0	0	0	NA	NA	NA	ENST00000308700	2205
ITCH	0	1	0	0	0	NA	NA	NA	ENST00000262650	8127
ITGA3	0	1	0	0	0	NA	NA	NA	ENST00000320031	9459
ITGA4	1	0	0	0	0	NA	NA	NA	ENST00000397033	9288
ITGA8	1	0	0	0	0	NA	NA	NA	ENST00000378076	9567
ITGAL	0	1	0	0	0	NA	NA	NA	ENST00000356798	10530
ITGAM	1	0	0	0	0	NA	NA	NA	ENST00000287497	10368
ITGAV	1	0	0	0	0	NA	NA	NA	ENST00000261023	9432
ITGB5	0	1	0	0	0	NA	NA	NA	ENST00000296181	7191
ITGB6	0	1	0	0	0	NA	NA	NA	ENST00000283249	7092
ITIH1	0	3	0	0	0	4.99999992469778	-4.99813698586089	NA	ENST00000273283	8199
ITIH5	1	1	0	0	0	NA	NA	NA	ENST00000397146	8478
ITLN1	0	1	0	0	0	NA	NA	NA	ENST00000326245	2817
ITLN2	0	1	0	0	0	NA	NA	NA	ENST00000368029	2925
ITPR1	0	2	0	0	0	NA	NA	NA	ENST00000354582	24822
ITPR2	1	3	0	0	0	0.313708051269946	-4.99998322165048	NA	ENST00000381340	24309
ITPR3	0	1	0	0	0	NA	NA	NA	ENST00000374316	24039
ITSN2	0	1	0	0	0	NA	NA	NA	ENST00000355123	15273
IWS1	0	1	0	0	0	NA	NA	NA	ENST00000295321	7371
IZUMO1	1	0	0	0	0	NA	NA	NA	ENST00000332955	3150
IZUMO2	0	2	0	0	0	NA	NA	NA	ENST00000293405	1989
JAG2	0	1	0	0	0	NA	NA	NA	ENST00000331782	11142
JAK1	0	1	0	0	0	NA	NA	NA	ENST00000342505	10386
JAK2	0	1	0	0	0	NA	NA	NA	ENST00000381652	10188
JAK3	0	1	0	0	0	NA	NA	NA	ENST00000458235	10116
JAKMIP1	0	1	0	0	0	NA	NA	NA	ENST00000282924	5634
JAKMIP3	1	1	0	0	0	NA	NA	NA	ENST00000298622	7596
JAZF1	1	0	0	0	0	NA	NA	NA	ENST00000283928	2187
JKAMP	0	1	0	0	0	NA	NA	NA	ENST00000554271	2925
JMJD1C	0	1	0	0	0	NA	NA	NA	ENST00000399262	22860
JUP	0	1	0	0	0	NA	NA	NA	ENST00000310706	6705
KANSL1	0	1	0	0	0	NA	NA	NA	ENST00000574590	9936
KANSL2	1	0	0	0	0	NA	NA	NA	ENST00000420613	4428
KARS	0	1	0	0	0	NA	NA	NA	ENST00000302445	5373
KAT6A	0	1	0	0	0	NA	NA	NA	ENST00000265713	18036
KATNB1	0	1	0	0	0	NA	NA	NA	ENST00000379661	5895
KBTBD3	0	1	0	0	0	NA	NA	NA	ENST00000526793	5508
KCNA1	1	0	0	0	0	NA	NA	NA	ENST00000382545	4455
KCNA6	0	1	0	0	0	NA	NA	NA	ENST00000280684	4761
KCNA7	1	0	0	0	0	NA	NA	NA	ENST00000221444	4104
KCNB1	0	1	0	0	0	NA	NA	NA	ENST00000371741	7722
KCNC4	0	1	0	0	0	NA	NA	NA	ENST00000369787	5715
KCND2	0	1	0	0	0	NA	NA	NA	ENST00000331113	5670
KCND3	0	1	0	0	0	NA	NA	NA	ENST00000315987	5895
KCNG4	1	1	0	0	0	NA	NA	NA	ENST00000308251	4671
KCNH1	1	2	0	0	0	-0.401539189525853	-4.99994936993239	NA	ENST00000271751	8901
KCNH4	1	0	0	0	0	NA	NA	NA	ENST00000264661	9153
KCNH7	0	1	0	0	0	NA	NA	NA	ENST00000332142	10764
KCNH8	0	0	1	0	0	NA	NA	NA	ENST00000328405	9963
KCNIP4	1	0	0	0	0	NA	NA	NA	ENST00000382152	2250
KCNJ14	1	0	0	0	0	NA	NA	NA	ENST00000342291	3924
KCNJ3	1	0	0	0	0	NA	NA	NA	ENST00000295101	4509
KCNK10	1	1	0	0	0	NA	NA	NA	ENST00000340700	4842
KCNK9	0	1	0	0	0	NA	NA	NA	ENST00000303015	3366
KCNQ3	0	1	0	0	0	NA	NA	NA	ENST00000388996	7848
KCNQ4	0	1	0	0	0	NA	NA	NA	ENST00000347132	6255
KCNS1	0	1	0	0	0	NA	NA	NA	ENST00000306117	4734
KCNT1	0	1	0	0	0	NA	NA	NA	ENST00000488444	11070
KCNT2	0	1	0	0	0	NA	NA	NA	ENST00000294725	10215
KCTD16	0	2	0	0	0	NA	NA	NA	ENST00000507359	3852
KCTD19	0	1	0	0	0	NA	NA	NA	ENST00000304372	8334
KDM2B	0	1	0	0	0	NA	NA	NA	ENST00000377071	12024
KDM4A	1	0	0	0	0	NA	NA	NA	ENST00000372396	9576
KDM4B	2	0	0	0	0	NA	NA	NA	ENST00000159111	9864
KDM6B	0	1	0	0	0	NA	NA	NA	ENST00000448097	14787
KEAP1	0	1	0	0	0	NA	NA	NA	ENST00000171111	5616
KEL	0	1	0	0	0	NA	NA	NA	ENST00000355265	6588
KIAA0319	0	0	1	0	0	NA	NA	NA	ENST00000378214	9648
KIAA0368	0	1	0	0	0	NA	NA	NA	ENST00000338205	16551
KIAA0753	0	1	0	0	0	NA	NA	NA	ENST00000361413	8703
KIAA1109	0	2	0	0	0	NA	NA	NA	ENST00000264501	45045
KIAA1210	0	1	0	0	0	NA	NA	NA	ENST00000402510	15381
KIAA1211	0	1	1	0	0	NA	NA	NA	ENST00000264229	11097
KIAA1217	0	1	0	0	0	NA	NA	NA	ENST00000376454	17487
KIAA1462	1	0	0	0	0	NA	NA	NA	ENST00000375377	12231
KIAA1468	0	0	0	1	0	NA	NA	NA	ENST00000398130	10944
KIAA1522	0	1	0	0	0	NA	NA	NA	ENST00000373480	9315
KIAA1549	0	0	0	1	0	NA	NA	NA	ENST00000422774	17550
KIAA1551	1	1	0	0	0	NA	NA	NA	ENST00000312561	15723
KIAA1671	0	1	0	0	0	NA	NA	NA	ENST00000358431	16254
KIAA1755	0	1	0	0	0	NA	NA	NA	ENST00000279024	10800
KIAA1958	1	0	0	0	0	NA	NA	NA	ENST00000337530	6444
KIAA2022	0	2	0	0	0	NA	NA	NA	ENST00000055682	13644
KIAA2026	1	0	0	0	0	NA	NA	NA	ENST00000399933	18927
KIF11	1	0	0	0	0	NA	NA	NA	ENST00000260731	9504
KIF13A	0	0	0	1	0	NA	NA	NA	ENST00000259711	16245
KIF13B	0	1	0	0	0	NA	NA	NA	ENST00000524189	16434
KIF16B	1	0	0	0	0	NA	NA	NA	ENST00000354981	11853
KIF17	1	0	0	0	0	NA	NA	NA	ENST00000247986	9261
KIF18B	1	0	0	0	0	NA	NA	NA	ENST00000593135	7668
KIF1A	0	1	0	1	0	NA	NA	NA	ENST00000320389	15210
KIF1BP	0	1	0	0	0	NA	NA	NA	ENST00000361983	5589
KIF20A	1	0	0	0	0	NA	NA	NA	ENST00000394894	8010
KIF23	0	1	0	0	0	NA	NA	NA	ENST00000260363	8640
KIF25	1	1	0	0	0	NA	NA	NA	ENST00000354419	3456
KIF26B	0	1	0	0	0	NA	NA	NA	ENST00000407071	18972
KIF27	0	1	0	0	0	NA	NA	NA	ENST00000297814	12609
KIF2C	0	1	0	0	0	NA	NA	NA	ENST00000372224	6525
KIF3B	0	0	0	1	0	NA	NA	NA	ENST00000375712	6723
KIF5A	0	3	0	0	0	4.99999625926742	-4.99813915661406	NA	ENST00000455537	9288
KIF7	2	0	0	1	0	-4.99999986200087	0.848619904634549	NA	ENST00000394412	12087
KIFC3	0	1	0	0	0	NA	NA	NA	ENST00000379655	7497
KIR3DL2	0	2	0	0	0	NA	NA	NA	ENST00000326321	4095
KIRREL	0	2	0	0	0	NA	NA	NA	ENST00000359209	6813
KLC1	0	1	0	0	0	NA	NA	NA	ENST00000348520	5157
KLF4	0	0	0	1	0	NA	NA	NA	ENST00000374672	4311
KLF5	0	1	0	0	0	NA	NA	NA	ENST00000377687	4113
KLHDC3	0	1	0	0	0	NA	NA	NA	ENST00000326974	3438
KLHDC4	0	1	0	0	0	NA	NA	NA	ENST00000270583	4680
KLHDC8B	0	1	0	0	0	NA	NA	NA	ENST00000332780	3186
KLHDC9	0	0	0	1	0	NA	NA	NA	ENST00000368011	3141
KLHL10	1	0	0	0	0	NA	NA	NA	ENST00000293303	5472
KLHL15	0	1	0	0	1	NA	NA	NA	ENST00000328046	5436
KLHL24	0	1	0	0	0	NA	NA	NA	ENST00000242810	5400
KLHL28	0	1	0	0	0	NA	NA	NA	ENST00000396128	5139
KLHL3	1	1	0	0	0	NA	NA	NA	ENST00000309755	5283
KLHL31	1	0	0	0	0	NA	NA	NA	ENST00000370905	5706
KLHL42	0	1	0	0	0	NA	NA	NA	ENST00000381271	4545
KLHL6	0	1	0	0	0	NA	NA	NA	ENST00000341319	5589
KLHL7	1	0	0	0	0	NA	NA	NA	ENST00000339077	5274
KLK11	0	1	0	0	0	NA	NA	NA	ENST00000594768	2538
KLK12	1	0	0	0	0	NA	NA	NA	ENST00000319590	2232
KLRB1	0	2	0	0	0	NA	NA	NA	ENST00000229402	2025
KLRC2	1	0	0	0	0	NA	NA	NA	ENST00000381902	2079
KLRG2	1	0	0	0	0	NA	NA	NA	ENST00000340940	3681
KMT2A	0	3	0	0	0	4.99999625926742	-4.99813915661406	NA	ENST00000389506	35721
KMT2B	0	1	0	1	0	NA	NA	NA	ENST00000420124	24435
KMT2C	0	1	0	0	0	NA	NA	NA	ENST00000262189	44199
KMT2D	2	2	0	0	0	-0.974672831711997	-4.99998697557837	NA	ENST00000301067	49833
KNG1	0	1	0	0	0	NA	NA	NA	ENST00000265023	5796
KPNA5	0	2	0	0	0	NA	NA	NA	ENST00000356348	4851
KRBA1	0	1	0	0	0	NA	NA	NA	ENST00000319551	9270
KRCC1	0	0	1	0	0	NA	NA	NA	ENST00000347055	2331
KRR1	0	0	0	1	0	NA	NA	NA	ENST00000229214	3429
KRT12	0	2	0	0	0	NA	NA	NA	ENST00000251643	4446
KRT17	1	1	0	0	0	NA	NA	NA	ENST00000311208	3888
KRT33A	0	1	0	0	0	NA	NA	NA	ENST00000007735	3636
KRT6A	0	1	0	0	0	NA	NA	NA	ENST00000330722	5076
KRT7	1	0	0	0	0	NA	NA	NA	ENST00000331817	4221
KRT72	0	1	0	0	0	NA	NA	NA	ENST00000293745	4599
KRT75	1	1	0	0	0	NA	NA	NA	ENST00000252245	4959
KRT77	0	1	0	0	0	NA	NA	NA	ENST00000341809	5202
KRT78	0	1	0	0	0	NA	NA	NA	ENST00000304620	4680
KRT85	1	0	0	0	0	NA	NA	NA	ENST00000257901	4563
KRTAP10-7	0	1	0	0	0	NA	NA	NA	ENST00000609664	3330
KRTAP10-8	0	1	0	0	0	NA	NA	NA	ENST00000334662	2331
KRTAP10-9	0	1	0	0	0	NA	NA	NA	ENST00000397911	2628
KRTAP11-1	0	1	0	0	0	NA	NA	NA	ENST00000332378	1467
KRTAP13-1	0	1	0	0	0	NA	NA	NA	ENST00000355459	1548
KRTAP24-1	0	1	0	0	0	NA	NA	NA	ENST00000340345	2286
KRTAP25-1	0	1	0	0	0	NA	NA	NA	ENST00000416044	918
KRTAP4-11	0	0	0	0	1	NA	NA	NA	ENST00000391413	1755
KRTCAP2	1	0	0	0	0	NA	NA	NA	ENST00000295682	1458
KY	0	1	0	0	0	NA	NA	NA	ENST00000423778	5949
L1CAM	0	1	0	0	0	NA	NA	NA	ENST00000370060	11313
L1TD1	0	1	0	0	0	NA	NA	NA	ENST00000498273	7785
L3MBTL1	0	1	0	0	0	NA	NA	NA	ENST00000418998	7560
L3MBTL4	0	0	0	1	0	NA	NA	NA	NA	NA
LAMA1	1	3	0	0	0	0.651175965670159	-4.99999053233506	NA	ENST00000389658	27675
LAMA2	0	1	0	0	0	NA	NA	NA	ENST00000421865	28098
LAMA3	0	1	0	0	0	NA	NA	NA	ENST00000313654	29997
LAMA4	1	0	0	0	0	NA	NA	NA	ENST00000230538	16407
LAMB4	0	1	0	0	0	NA	NA	NA	ENST00000205386	15849
LAMC3	0	1	0	0	0	NA	NA	NA	ENST00000361069	14175
LARGE1	0	1	0	0	0	NA	NA	NA	ENST00000354992	6804
LARP4	0	1	0	0	0	NA	NA	NA	ENST00000398473	6516
LARP7	1	0	0	0	0	NA	NA	NA	ENST00000324052	5238
LAT2	0	1	0	0	0	NA	NA	NA	ENST00000275635	2187
LBR	0	1	0	0	0	NA	NA	NA	ENST00000272163	5535
LCE4A	0	1	0	0	0	NA	NA	NA	ENST00000335535	891
LCT	0	1	0	0	0	NA	NA	NA	ENST00000264162	17343
LCTL	0	1	0	0	0	NA	NA	NA	ENST00000341509	5103
LDHC	1	0	0	0	0	NA	NA	NA	ENST00000280704	2988
LDLR	1	0	0	0	0	NA	NA	NA	ENST00000558518	7740
LDOC1L	0	1	0	0	0	NA	NA	NA	ENST00000341255	2151
LETM1	0	1	0	0	0	NA	NA	NA	ENST00000302787	6651
LETMD1	0	2	0	0	0	NA	NA	NA	ENST00000262055	3240
LGALS12	0	1	0	0	0	NA	NA	NA	ENST00000394618	3024
